,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,28.21,41.84,0.0
1,OTHER,30.77,33.33,0.0
2,NATIVE AMERICAN,50.0,75.0,0.0
3,LATINO,30.23,36.17,0.0
4,ASIAN-PACIFIC,10.0,28.57,0.0
5,WHITE,63.27,61.81,0.0
6,BLACK,38.93,52.67,100.0
