,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,31.98,36.59,0.0
1,OTHER,57.89,54.9,0.0
2,NATIVE AMERICAN,0.0,33.33,0.0
3,LATINO,43.79,56.18,0.0
4,ASIAN-PACIFIC,54.5,43.68,0.0
5,WHITE,57.02,59.73,0.0
6,BLACK,39.81,48.94,0.0
