,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,34.02,43.01,0.0
1,OTHER,57.89,65.79,0.0
2,NATIVE AMERICAN,40.0,50.0,0.0
3,LATINO,63.46,54.84,0.0
4,ASIAN-PACIFIC,40.98,53.25,100.0
5,WHITE,68.41,71.99,100.0
6,BLACK,74.59,72.54,0.0
