PRECINCT NAME,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE AMERICAN UNKNOWN,NATIVE AMERICAN FEMALE,NATIVE AMERICAN MALE,LATINO UNKNOWN,LATINO FEMALE,LATINO MALE,ASIAN-PACIFIC UNKNOWN,ASIAN-PACIFIC FEMALE,ASIAN-PACIFIC MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
BUENA VISTA,0.0,28.0,53.0,0.0,5.0,4.0,0.0,4.0,1.0,0.0,17.0,15.0,0.0,5.0,6.0,0.0,484.0,407.0,0.0,782.0,605.0,2416.0
TAZEWELL,0.0,5.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,1.0,1.0,139.0,111.0,0.0,25.0,32.0,331.0
88888,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0
BRANTLEY,1.0,8.0,2.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,5.0,3.0,0.0,172.0,170.0,0.0,24.0,12.0,406.0
FORT PERRY,0.0,19.0,24.0,0.0,3.0,5.0,0.0,1.0,0.0,0.0,9.0,8.0,0.0,3.0,3.0,0.0,366.0,331.0,0.0,25.0,24.0,821.0
99999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
TOTAL,1.0,61.0,90.0,0.0,10.0,12.0,0.0,5.0,2.0,0.0,29.0,25.0,0.0,17.0,13.0,1.0,1162.0,1019.0,0.0,857.0,674.0,3978.0
