PRECINCT NAME,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE AMERICAN UNKNOWN,NATIVE AMERICAN FEMALE,NATIVE AMERICAN MALE,LATINO UNKNOWN,LATINO FEMALE,LATINO MALE,ASIAN-PACIFIC UNKNOWN,ASIAN-PACIFIC FEMALE,ASIAN-PACIFIC MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
SHUCK PEN,0.0,49.0,43.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,58.0,46.0,0.0,0.0,0.0,1.0,624.0,612.0,0.0,5.0,2.0,1446.0
SOUTHWEST,0.0,29.0,45.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,19.0,14.0,0.0,0.0,1.0,1.0,628.0,649.0,0.0,1.0,2.0,1394.0
SPRING PLACE,0.0,61.0,46.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,67.0,45.0,0.0,2.0,1.0,1.0,828.0,793.0,0.0,4.0,2.0,1855.0
TOWN,0.0,87.0,74.0,0.0,6.0,6.0,0.0,2.0,0.0,0.0,44.0,31.0,0.0,1.0,2.0,1.0,1472.0,1322.0,0.0,4.0,6.0,3058.0
CARTERS-DOOLITTLE,0.0,27.0,36.0,0.0,2.0,3.0,0.0,1.0,1.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,483.0,460.0,0.0,0.0,0.0,1020.0
NORTH,0.0,20.0,27.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,8.0,3.0,0.0,2.0,0.0,1.0,532.0,526.0,0.0,0.0,2.0,1126.0
88888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOTAL,0.0,273.0,271.0,0.0,15.0,20.0,0.0,4.0,3.0,0.0,201.0,141.0,0.0,5.0,4.0,5.0,4567.0,4362.0,0.0,14.0,14.0,9899.0
