,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,43.08,50.91,0.0
1,OTHER,100.0,100.0,0.0
2,NATIVE AMERICAN,100.0,0.0,0.0
3,LATINO,40.0,60.0,0.0
4,ASIAN-PACIFIC,0.0,75.0,0.0
5,WHITE,70.29,68.76,0.0
6,BLACK,66.67,79.17,0.0
