RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,21.7,39.76,0.0,29.63
OTHER,42.11,44.44,0.0,43.24
NATIVE-AM,50.0,0.0,0.0,33.33
HISP-LT,42.86,40.0,0.0,41.67
ASIA-PI,20.0,50.0,0.0,33.33
WHITE,48.35,49.63,0.0,48.9
BLACK,37.67,58.37,0.0,48.29
TOTAL,39.78,53.37,0.0,46.66
