RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,44.67,50.61,0.00,46.98
OTHER,63.16,69.77,0.00,67.74
NATIVE-AM,0.00,33.33,0.00,20.00
HISP-LT,40.00,53.85,0.00,50.00
ASIA-PI,71.43,66.67,0.00,69.23
WHITE,64.00,48.48,0.00,55.17
BLACK,63.05,73.39,100.0,68.79
TOTAL,61.22,71.34,25.00,66.74
