RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,19.72,22.92,0.0,21.01
OTHER,28.57,40.0,0.0,35.29
NATIVE-AM,0.0,33.33,0.0,16.67
HISP-LT,20.0,33.33,0.0,25.71
ASIA-PI,0.0,25.0,0.0,16.67
WHITE,54.16,61.86,100.0,58.12
BLACK,34.56,40.79,0.0,38.2
TOTAL,43.24,50.32,100.0,46.99
