,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,42.86,22.22,0.0
1,OTHER,0.0,0.0,0.0
2,NATIVE AMERICAN,0.0,0.0,0.0
3,LATINO,0.0,20.0,0.0
4,ASIAN-PACIFIC,100.0,50.0,0.0
5,WHITE,70.94,70.38,100.0
6,BLACK,51.16,50.88,0.0
