,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,38.69,49.57,0.0
1,OTHER,33.33,63.64,0.0
2,NATIVE AMERICAN,0.0,100.0,0.0
3,LATINO,36.36,64.71,0.0
4,ASIAN-PACIFIC,14.29,45.45,0.0
5,WHITE,73.3,72.49,75.0
6,BLACK,51.61,64.5,0.0
