,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,35.24,35.35,0.0
1,OTHER,0.0,50.0,0.0
2,NATIVE AMERICAN,0.0,0.0,0.0
3,LATINO,0.0,0.0,0.0
4,ASIAN-PACIFIC,100.0,0.0,0.0
5,WHITE,63.5,63.3,100.0
6,BLACK,50.0,60.78,0.0
