,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,34.74,39.49,0.0
1,OTHER,43.75,33.33,0.0
2,NATIVE AMERICAN,50.0,25.0,0.0
3,LATINO,35.59,49.26,0.0
4,ASIAN-PACIFIC,23.33,29.27,100.0
5,WHITE,58.89,58.34,75.0
6,BLACK,45.92,65.79,0.0
