RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,14.04,18.6,0.0,16.0
OTHER,0.0,100.0,0.0,50.0
NATIVE-AM,20.0,100.0,0.0,33.33
HISP-LT,28.57,16.67,0.0,23.08
ASIA-PI,0.0,33.33,0.0,25.0
WHITE,66.34,63.25,50.0,64.6
BLACK,33.33,55.56,0.0,45.83
TOTAL,60.23,60.4,50.0,60.31
