PRECINCT NAME,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE AMERICAN UNKNOWN,NATIVE AMERICAN FEMALE,NATIVE AMERICAN MALE,LATINO UNKNOWN,LATINO FEMALE,LATINO MALE,ASIAN-PACIFIC UNKNOWN,ASIAN-PACIFIC FEMALE,ASIAN-PACIFIC MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
HARMONY-LELAND 01,1.0,77.0,65.0,0.0,44.0,25.0,0.0,2.0,5.0,0.0,91.0,67.0,0.0,38.0,23.0,0.0,437.0,381.0,3.0,1542.0,896.0,3697.0
HARRISON 01,0.0,31.0,31.0,1.0,14.0,5.0,0.0,2.0,1.0,0.0,21.0,23.0,0.0,18.0,6.0,0.0,906.0,816.0,0.0,80.0,63.0,2018.0
HIGHTOWER 01,1.0,54.0,51.0,0.0,21.0,22.0,0.0,3.0,1.0,0.0,60.0,26.0,0.0,50.0,54.0,3.0,1220.0,1111.0,0.0,71.0,56.0,2804.0
HAYES 01,2.0,58.0,44.0,0.0,21.0,14.0,0.0,1.0,1.0,0.0,39.0,34.0,0.0,31.0,25.0,0.0,1031.0,996.0,2.0,146.0,131.0,2576.0
KENNESAW 1A,1.0,30.0,23.0,0.0,18.0,12.0,0.0,2.0,0.0,0.0,39.0,21.0,0.0,6.0,10.0,0.0,417.0,379.0,0.0,188.0,94.0,1240.0
KENNESAW 2A,0.0,33.0,46.0,0.0,21.0,16.0,0.0,2.0,0.0,0.0,76.0,55.0,0.0,47.0,27.0,0.0,688.0,625.0,1.0,256.0,190.0,2083.0
KENNESAW 3A,1.0,90.0,47.0,0.0,43.0,23.0,0.0,4.0,2.0,0.0,89.0,56.0,0.0,47.0,29.0,1.0,888.0,675.0,1.0,819.0,318.0,3133.0
KENNESAW 4A,0.0,40.0,36.0,0.0,23.0,17.0,0.0,0.0,0.0,0.0,71.0,44.0,0.0,38.0,25.0,1.0,731.0,638.0,0.0,226.0,154.0,2044.0
KENNESAW 5A,0.0,76.0,79.0,0.0,42.0,25.0,0.0,5.0,2.0,0.0,80.0,58.0,0.0,39.0,46.0,1.0,1051.0,962.0,0.0,592.0,350.0,3408.0
KELL 01,0.0,32.0,29.0,0.0,7.0,6.0,0.0,0.0,1.0,0.0,34.0,25.0,0.0,11.0,9.0,0.0,575.0,503.0,0.0,51.0,40.0,1323.0
KEMP 01,0.0,16.0,27.0,0.0,7.0,0.0,0.0,1.0,2.0,0.0,15.0,5.0,0.0,9.0,1.0,0.0,601.0,534.0,0.0,42.0,28.0,1288.0
KEMP 02,3.0,35.0,39.0,0.0,14.0,15.0,0.0,1.0,3.0,0.0,41.0,19.0,0.0,29.0,23.0,1.0,1015.0,913.0,0.0,265.0,199.0,2615.0
KEMP 03,0.0,42.0,43.0,0.0,22.0,15.0,0.0,0.0,2.0,0.0,28.0,22.0,1.0,18.0,20.0,4.0,1137.0,1036.0,0.0,131.0,120.0,2641.0
LASSITER 01,2.0,51.0,41.0,0.0,16.0,22.0,0.0,1.0,0.0,0.0,51.0,27.0,2.0,63.0,44.0,2.0,956.0,920.0,0.0,114.0,90.0,2402.0
LINDLEY 01,2.0,80.0,73.0,0.0,36.0,21.0,0.0,3.0,4.0,1.0,40.0,22.0,0.0,39.0,27.0,1.0,539.0,507.0,0.0,1001.0,686.0,3082.0
LOST MOUNTAIN 01,2.0,33.0,34.0,0.0,14.0,17.0,0.0,1.0,0.0,0.0,37.0,28.0,0.0,12.0,8.0,1.0,968.0,837.0,1.0,233.0,174.0,2400.0
LOST MOUNTAIN 02,0.0,36.0,48.0,0.0,13.0,11.0,0.0,3.0,2.0,1.0,27.0,15.0,0.0,12.0,9.0,1.0,1198.0,1118.0,0.0,121.0,87.0,2702.0
LOST MOUNTAIN 03,1.0,64.0,68.0,0.0,25.0,12.0,0.0,1.0,5.0,0.0,42.0,28.0,0.0,16.0,19.0,2.0,1324.0,1217.0,0.0,382.0,288.0,3494.0
LOST MOUNTAIN 04,0.0,33.0,32.0,0.0,14.0,11.0,0.0,0.0,1.0,0.0,18.0,14.0,0.0,35.0,22.0,1.0,720.0,608.0,0.0,137.0,116.0,1762.0
MABLETON 01,3.0,52.0,43.0,0.0,30.0,13.0,0.0,2.0,4.0,0.0,71.0,54.0,0.0,17.0,17.0,0.0,586.0,493.0,0.0,843.0,515.0,2743.0
MABLETON 02,0.0,37.0,29.0,0.0,12.0,11.0,0.0,1.0,0.0,0.0,62.0,52.0,0.0,5.0,4.0,0.0,250.0,227.0,0.0,506.0,331.0,1527.0
MABLETON 03,0.0,21.0,34.0,0.0,26.0,23.0,0.0,1.0,1.0,0.0,56.0,34.0,0.0,18.0,7.0,1.0,554.0,542.0,1.0,296.0,194.0,1809.0
MABLETON 04,0.0,15.0,15.0,0.0,12.0,7.0,0.0,1.0,0.0,0.0,29.0,16.0,0.0,5.0,5.0,0.0,388.0,366.0,0.0,113.0,84.0,1056.0
MABRY 01,1.0,15.0,14.0,0.0,14.0,2.0,0.0,0.0,0.0,0.0,12.0,9.0,0.0,4.0,4.0,0.0,553.0,539.0,0.0,23.0,16.0,1206.0
MACLAND 01,1.0,65.0,41.0,0.0,26.0,14.0,0.0,3.0,1.0,0.0,66.0,40.0,0.0,20.0,14.0,0.0,383.0,331.0,1.0,806.0,550.0,2362.0
MURDOCK 01,0.0,51.0,38.0,0.0,18.0,21.0,0.0,0.0,0.0,0.0,41.0,44.0,0.0,49.0,50.0,4.0,1106.0,1041.0,0.0,75.0,55.0,2593.0
MCEACHERN 01,0.0,42.0,33.0,0.0,17.0,12.0,0.0,3.0,0.0,0.0,50.0,27.0,0.0,18.0,3.0,2.0,553.0,466.0,1.0,544.0,413.0,2184.0
MCCLESKEY 01,0.0,25.0,20.0,0.0,7.0,4.0,0.0,2.0,1.0,0.0,14.0,2.0,0.0,8.0,6.0,0.0,547.0,472.0,0.0,59.0,46.0,1213.0
MCCLURE 01,1.0,43.0,38.0,0.0,18.0,10.0,0.0,1.0,1.0,0.0,30.0,23.0,0.0,15.0,5.0,2.0,873.0,785.0,0.0,143.0,124.0,2112.0
MARIETTA 1A,0.0,33.0,30.0,0.0,29.0,20.0,0.0,4.0,2.0,0.0,64.0,64.0,2.0,16.0,20.0,2.0,443.0,397.0,3.0,423.0,284.0,1836.0
MARIETTA 2A,0.0,18.0,17.0,0.0,10.0,7.0,0.0,2.0,0.0,0.0,18.0,9.0,0.0,7.0,7.0,0.0,690.0,570.0,1.0,81.0,64.0,1501.0
MARIETTA 2B,3.0,47.0,49.0,0.0,29.0,13.0,0.0,1.0,0.0,0.0,58.0,37.0,0.0,23.0,22.0,0.0,727.0,701.0,0.0,591.0,283.0,2584.0
MARIETTA 3A,0.0,76.0,51.0,0.0,35.0,24.0,0.0,4.0,1.0,0.0,83.0,53.0,0.0,34.0,13.0,0.0,1224.0,852.0,1.0,840.0,345.0,3636.0
MARIETTA 4A,0.0,18.0,14.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,8.0,3.0,0.0,750.0,627.0,0.0,13.0,7.0,1457.0
MARIETTA 4B,0.0,33.0,25.0,0.0,13.0,8.0,0.0,0.0,2.0,0.0,29.0,20.0,1.0,21.0,29.0,0.0,533.0,393.0,0.0,98.0,68.0,1273.0
MARIETTA 4C,0.0,27.0,31.0,0.0,15.0,6.0,0.0,2.0,0.0,0.0,14.0,13.0,0.0,18.0,15.0,0.0,830.0,707.0,0.0,136.0,105.0,1919.0
MARIETTA 5A,0.0,31.0,27.0,0.0,21.0,4.0,0.0,1.0,0.0,0.0,47.0,20.0,0.0,6.0,6.0,0.0,361.0,293.0,1.0,468.0,267.0,1553.0
MARIETTA 5B,1.0,32.0,20.0,0.0,28.0,11.0,0.0,3.0,1.0,0.0,37.0,21.0,0.0,10.0,8.0,0.0,175.0,178.0,0.0,402.0,222.0,1149.0
MARIETTA 6A,1.0,23.0,21.0,0.0,28.0,8.0,0.0,1.0,0.0,0.0,56.0,40.0,0.0,8.0,13.0,2.0,223.0,220.0,0.0,366.0,196.0,1206.0
MARIETTA 6B,0.0,36.0,26.0,0.0,22.0,16.0,1.0,2.0,1.0,1.0,44.0,30.0,0.0,49.0,41.0,1.0,667.0,561.0,0.0,220.0,164.0,1882.0
MARIETTA 7A,0.0,56.0,23.0,0.0,22.0,18.0,0.0,0.0,1.0,0.0,50.0,49.0,0.0,8.0,6.0,2.0,198.0,203.0,3.0,512.0,321.0,1472.0
MARS HILL 01,0.0,30.0,29.0,0.0,9.0,12.0,0.0,0.0,2.0,0.0,28.0,29.0,0.0,13.0,12.0,0.0,886.0,860.0,0.0,83.0,63.0,2056.0
MARS HILL 02,1.0,33.0,24.0,0.0,18.0,9.0,0.0,1.0,2.0,0.0,71.0,45.0,0.0,26.0,23.0,0.0,602.0,531.0,0.0,135.0,106.0,1627.0
MT BETHEL 01,2.0,49.0,38.0,0.0,21.0,22.0,0.0,0.0,0.0,0.0,35.0,26.0,0.0,67.0,52.0,3.0,1231.0,1136.0,0.0,40.0,31.0,2753.0
MT BETHEL 03,2.0,48.0,36.0,0.0,24.0,15.0,0.0,1.0,1.0,0.0,30.0,18.0,0.0,89.0,96.0,2.0,973.0,740.0,0.0,62.0,35.0,2172.0
MT BETHEL 04,0.0,38.0,43.0,0.0,24.0,14.0,0.0,2.0,0.0,0.0,23.0,16.0,0.0,49.0,38.0,2.0,928.0,860.0,0.0,41.0,42.0,2120.0
NORTH COBB 01,2.0,39.0,28.0,2.0,21.0,4.0,0.0,2.0,1.0,0.0,28.0,32.0,0.0,26.0,25.0,0.0,431.0,403.0,0.0,178.0,130.0,1352.0
NICKAJACK 01,1.0,104.0,74.0,1.0,50.0,27.0,0.0,3.0,3.0,0.0,49.0,36.0,0.0,50.0,47.0,1.0,577.0,526.0,1.0,899.0,473.0,2922.0
NORTON PARK 01,0.0,61.0,38.0,0.0,26.0,25.0,0.0,0.0,3.0,0.0,112.0,83.0,0.0,20.0,15.0,1.0,775.0,655.0,0.0,471.0,249.0,2534.0
NICHOLSON 01,0.0,21.0,28.0,0.0,18.0,8.0,0.0,1.0,3.0,0.0,37.0,30.0,0.0,10.0,11.0,1.0,642.0,541.0,0.0,93.0,70.0,1514.0
OAKDALE 01,1.0,54.0,39.0,0.0,26.0,22.0,0.0,1.0,4.0,0.0,50.0,17.0,0.0,47.0,40.0,2.0,771.0,732.0,0.0,388.0,242.0,2436.0
OREGON 01,0.0,13.0,17.0,0.0,4.0,9.0,0.0,0.0,2.0,0.0,18.0,8.0,0.0,17.0,9.0,0.0,444.0,422.0,0.0,107.0,79.0,1149.0
OREGON 02,4.0,83.0,59.0,0.0,36.0,28.0,0.0,2.0,3.0,0.0,134.0,107.0,0.0,36.0,25.0,0.0,523.0,473.0,4.0,1064.0,609.0,3190.0
OREGON 03,0.0,62.0,34.0,0.0,26.0,24.0,0.0,4.0,0.0,0.0,180.0,81.0,1.0,16.0,13.0,0.0,483.0,395.0,0.0,757.0,437.0,2513.0
OREGON 04,1.0,65.0,49.0,0.0,33.0,18.0,0.0,6.0,2.0,0.0,95.0,106.0,0.0,23.0,18.0,0.0,492.0,380.0,0.0,800.0,519.0,2607.0
OREGON 05,1.0,51.0,40.0,0.0,39.0,12.0,0.0,0.0,1.0,0.0,44.0,22.0,0.0,17.0,16.0,1.0,686.0,609.0,2.0,522.0,406.0,2469.0
PEBBLEBROOK 01,0.0,50.0,44.0,0.0,38.0,13.0,0.0,2.0,1.0,0.0,124.0,87.0,0.0,8.0,8.0,0.0,272.0,250.0,0.0,1166.0,693.0,2756.0
POWERS FERRY 01,1.0,28.0,25.0,0.0,27.0,18.0,0.0,1.0,1.0,0.0,67.0,35.0,0.0,31.0,29.0,1.0,813.0,705.0,0.0,154.0,93.0,2029.0
PINE MOUNTAIN 01,0.0,54.0,55.0,0.0,17.0,18.0,0.0,2.0,1.0,1.0,29.0,24.0,0.0,30.0,31.0,0.0,909.0,856.0,0.0,139.0,107.0,2273.0
PINE MOUNTAIN 02,0.0,38.0,49.0,0.0,10.0,14.0,0.0,0.0,2.0,0.0,20.0,24.0,0.0,27.0,23.0,1.0,933.0,872.0,0.0,83.0,77.0,2173.0
POST OAK 01,3.0,44.0,51.0,0.0,22.0,20.0,0.0,4.0,3.0,0.0,29.0,38.0,0.0,36.0,41.0,1.0,999.0,996.0,0.0,91.0,66.0,2444.0
POPE 01,2.0,37.0,41.0,0.0,21.0,18.0,0.0,1.0,1.0,0.0,31.0,21.0,0.0,59.0,52.0,0.0,833.0,781.0,0.0,90.0,64.0,2052.0
PALMER 01,1.0,24.0,21.0,0.0,14.0,11.0,0.0,0.0,1.0,0.0,39.0,40.0,0.0,22.0,20.0,0.0,574.0,576.0,0.0,134.0,104.0,1581.0
POWDER SPRINGS 1A,3.0,56.0,46.0,0.0,20.0,15.0,0.0,0.0,0.0,0.0,51.0,35.0,0.0,13.0,8.0,1.0,567.0,456.0,2.0,883.0,593.0,2749.0
POWDER SPRINGS 2A,3.0,32.0,26.0,0.0,17.0,9.0,0.0,2.0,0.0,0.0,73.0,40.0,0.0,5.0,5.0,0.0,237.0,192.0,0.0,780.0,432.0,1853.0
POWDER SPRINGS 3A,1.0,40.0,30.0,0.0,24.0,13.0,0.0,2.0,2.0,0.0,55.0,36.0,0.0,12.0,7.0,0.0,397.0,315.0,1.0,765.0,462.0,2162.0
PITNER 01,2.0,30.0,25.0,0.0,13.0,10.0,0.0,0.0,0.0,0.0,38.0,22.0,0.0,15.0,14.0,1.0,632.0,619.0,0.0,123.0,107.0,1651.0
ROCKY MOUNT 01,2.0,47.0,47.0,0.0,18.0,14.0,0.0,1.0,2.0,0.0,38.0,35.0,0.0,61.0,45.0,1.0,858.0,801.0,0.0,112.0,94.0,2176.0
RIVERSIDE 01,1.0,18.0,8.0,0.0,11.0,6.0,0.0,1.0,0.0,0.0,35.0,20.0,0.0,4.0,4.0,0.0,39.0,31.0,0.0,535.0,271.0,984.0
ROSWELL 01,3.0,74.0,71.0,0.0,33.0,18.0,0.0,1.0,1.0,0.0,39.0,40.0,0.0,52.0,49.0,0.0,1617.0,1550.0,0.0,73.0,69.0,3690.0
ROSWELL 02,5.0,49.0,56.0,0.0,21.0,17.0,0.0,1.0,0.0,0.0,35.0,31.0,0.0,78.0,78.0,0.0,1073.0,985.0,0.0,39.0,44.0,2512.0
SANDY PLAINS 01,0.0,41.0,35.0,0.0,24.0,22.0,0.0,1.0,1.0,0.0,40.0,28.0,0.0,54.0,59.0,1.0,741.0,648.0,0.0,115.0,86.0,1896.0
SHALLOWFORD FALLS 01,1.0,39.0,35.0,0.0,12.0,10.0,0.0,3.0,0.0,0.0,24.0,23.0,0.0,44.0,34.0,2.0,986.0,953.0,0.0,80.0,64.0,2310.0
SIMPSON 01,0.0,26.0,32.0,0.0,9.0,8.0,0.0,0.0,0.0,0.0,17.0,10.0,0.0,41.0,35.0,1.0,529.0,492.0,0.0,34.0,28.0,1262.0
SEWELL MILL 01,2.0,48.0,47.0,0.0,24.0,26.0,0.0,2.0,1.0,0.0,36.0,18.0,0.0,160.0,140.0,0.0,860.0,736.0,0.0,83.0,60.0,2243.0
SEWELL MILL 03,1.0,58.0,39.0,0.0,29.0,29.0,0.0,2.0,1.0,0.0,58.0,43.0,0.0,27.0,26.0,1.0,853.0,788.0,2.0,418.0,206.0,2581.0
SMYRNA 1A,2.0,61.0,45.0,0.0,37.0,22.0,0.0,1.0,2.0,1.0,81.0,47.0,0.0,18.0,16.0,0.0,403.0,375.0,0.0,584.0,309.0,2004.0
SMYRNA 2A,4.0,83.0,48.0,0.0,50.0,25.0,0.0,4.0,1.0,1.0,67.0,52.0,0.0,31.0,25.0,2.0,703.0,549.0,2.0,890.0,409.0,2946.0
SMYRNA 3A,6.0,83.0,53.0,0.0,56.0,22.0,0.0,5.0,1.0,0.0,82.0,56.0,0.0,39.0,36.0,0.0,1184.0,1054.0,1.0,768.0,432.0,3878.0
SMYRNA 4A,2.0,78.0,67.0,0.0,32.0,24.0,0.0,2.0,1.0,0.0,52.0,42.0,0.0,42.0,44.0,1.0,1370.0,1160.0,1.0,556.0,333.0,3807.0
SMYRNA 5A,2.0,50.0,37.0,0.0,24.0,19.0,0.0,4.0,1.0,0.0,103.0,86.0,0.0,31.0,21.0,2.0,569.0,486.0,0.0,509.0,303.0,2247.0
SMYRNA 6A,2.0,88.0,70.0,0.0,41.0,31.0,0.0,3.0,0.0,0.0,59.0,45.0,0.0,73.0,71.0,2.0,1334.0,1122.0,0.0,575.0,341.0,3857.0
SMYRNA 7A,0.0,107.0,84.0,0.0,49.0,35.0,0.0,5.0,5.0,0.0,69.0,40.0,1.0,112.0,87.0,1.0,1050.0,937.0,0.0,991.0,643.0,4216.0
SOPE CREEK 01,0.0,16.0,25.0,0.0,8.0,8.0,0.0,2.0,2.0,0.0,21.0,20.0,0.0,23.0,19.0,0.0,707.0,636.0,0.0,57.0,40.0,1584.0
SOPE CREEK 02,3.0,83.0,57.0,0.0,34.0,26.0,0.0,5.0,5.0,0.0,49.0,40.0,1.0,71.0,59.0,1.0,1096.0,1081.0,1.0,200.0,154.0,2966.0
SOPE CREEK 03,0.0,36.0,32.0,2.0,18.0,15.0,0.0,2.0,2.0,0.0,29.0,17.0,0.0,41.0,27.0,1.0,805.0,684.0,0.0,77.0,38.0,1826.0
SWEETWATER 01,1.0,30.0,25.0,0.0,24.0,10.0,0.0,4.0,0.0,0.0,37.0,25.0,0.0,9.0,1.0,0.0,456.0,420.0,0.0,538.0,359.0,1939.0
SWEETWATER 02,0.0,35.0,23.0,0.0,25.0,7.0,0.0,3.0,1.0,0.0,60.0,21.0,0.0,3.0,3.0,1.0,245.0,191.0,2.0,630.0,249.0,1499.0
TERRELL MILL 01,3.0,69.0,61.0,0.0,48.0,32.0,0.0,2.0,2.0,0.0,77.0,61.0,0.0,45.0,35.0,2.0,767.0,640.0,0.0,686.0,384.0,2914.0
TIMBER RIDGE 01,1.0,25.0,29.0,0.0,15.0,5.0,0.0,1.0,0.0,0.0,15.0,10.0,0.0,40.0,36.0,0.0,772.0,719.0,0.0,22.0,24.0,1714.0
