,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,26.61,22.68,0.0
1,OTHER,25.0,50.0,0.0
2,NATIVE AMERICAN,0.0,0.0,0.0
3,LATINO,40.91,32.43,0.0
4,ASIAN-PACIFIC,20.0,33.33,0.0
5,WHITE,66.75,66.9,75.0
6,BLACK,41.27,52.44,0.0
