,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,32.82,42.86,0.0
1,OTHER,35.29,45.71,50.0
2,NATIVE AMERICAN,50.0,66.67,0.0
3,LATINO,36.42,40.82,0.0
4,ASIAN-PACIFIC,30.77,40.21,33.33
5,WHITE,53.07,54.94,33.33
6,BLACK,45.54,59.25,0.0
