RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,20.11,23.95,0.00,21.91
OTHER,12.50,47.06,0.00,36.00
NATIVE-AM,0.00,50.00,0.00,14.29
HISP-LT,16.46,31.03,0.00,25.13
ASIA-PI,33.33,25.00,0.00,28.57
WHITE,61.72,63.34,75.00,62.58
BLACK,45.08,54.55,0.00,50.51
TOTAL,56.22,59.41,75.00,57.93
