,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,54.8,53.26,0.0
1,OTHER,46.67,30.0,0.0
2,NATIVE AMERICAN,50.0,0.0,0.0
3,LATINO,53.33,54.9,0.0
4,ASIAN-PACIFIC,40.0,44.0,0.0
5,WHITE,70.59,70.5,100.0
6,BLACK,58.33,77.97,0.0
