,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,45.88,53.76,0.0
1,OTHER,66.67,61.11,100.0
2,NATIVE AMERICAN,100.0,50.0,0.0
3,LATINO,57.41,64.58,0.0
4,ASIAN-PACIFIC,52.94,65.52,0.0
5,WHITE,70.32,70.03,50.0
6,BLACK,63.29,78.26,0.0
