,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,29.23,31.58,0.0
1,OTHER,33.33,28.57,0.0
2,NATIVE AMERICAN,50.0,0.0,0.0
3,LATINO,25.0,33.33,0.0
4,ASIAN-PACIFIC,25.0,75.0,0.0
5,WHITE,63.72,62.2,0.0
6,BLACK,51.79,69.7,0.0
