,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,33.93,34.88,0.0
1,OTHER,50.0,20.0,0.0
2,NATIVE AMERICAN,100.0,0.0,0.0
3,LATINO,53.33,27.27,0.0
4,ASIAN-PACIFIC,0.0,20.0,0.0
5,WHITE,72.95,70.04,0.0
6,BLACK,50.0,66.39,0.0
