,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,35.6,40.24,0.0
1,OTHER,55.56,50.0,0.0
2,NATIVE AMERICAN,0.0,100.0,0.0
3,LATINO,65.0,46.15,0.0
4,ASIAN-PACIFIC,33.33,66.67,0.0
5,WHITE,66.39,66.18,100.0
6,BLACK,46.67,58.33,0.0
