,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,21.74,33.33,0.0
1,OTHER,50.0,66.67,0.0
2,NATIVE AMERICAN,0.0,0.0,0.0
3,LATINO,28.57,9.09,0.0
4,ASIAN-PACIFIC,0.0,0.0,0.0
5,WHITE,64.62,66.51,0.0
6,BLACK,35.23,45.04,0.0
