RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,37.55,33.33,0.0,35.45
OTHER,62.96,37.5,0.0,49.15
NATIVE-AM,50.0,50.0,0.0,50.0
HISP-LT,40.82,46.43,0.0,43.81
ASIA-PI,46.15,42.86,0.0,45.0
WHITE,57.57,58.16,100.0,57.9
BLACK,45.61,65.44,0.0,56.61
TOTAL,51.99,54.06,100.0,53.09
