,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,22.86,41.67,0.0
1,OTHER,100.0,0.0,0.0
2,NATIVE AMERICAN,0.0,0.0,0.0
3,LATINO,0.0,0.0,0.0
4,ASIAN-PACIFIC,0.0,0.0,0.0
5,WHITE,67.33,65.92,0.0
6,BLACK,43.59,61.29,0.0
