RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,20.07,25.76,0.0,22.84
OTHER,38.46,26.67,0.0,32.14
NATIVE-AM,66.67,0.0,0.0,33.33
HISP-LT,27.91,44.68,0.0,36.67
ASIA-PI,16.67,23.08,0.0,20.0
WHITE,68.22,68.03,100.0,68.14
BLACK,45.92,58.0,0.0,53.23
TOTAL,57.02,60.85,66.67,59.12
