,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,45.72,47.48,0.0
1,OTHER,40.0,64.1,0.0
2,NATIVE AMERICAN,33.33,14.29,0.0
3,LATINO,27.08,40.14,0.0
4,ASIAN-PACIFIC,44.0,50.0,0.0
5,WHITE,64.17,62.58,53.33
6,BLACK,45.16,63.64,0.0
