PRECINCT NAME,MALE,FEMALE,UNKNOWN,TOTAL
1258,31.63,32.19,25.00,31.93
1259,35.46,36.92,0.00,36.23
1260,43.48,46.22,50.00,44.90
1270,13.96,17.42,0.00,15.91
1271,45.58,47.45,0.00,46.53
1272,12.08,12.42,0.00,12.25
1273,32.20,34.57,20.00,33.50
1274,36.48,36.91,0.00,36.71
1275,23.55,28.65,0.00,26.46
1276,31.36,33.02,0.00,32.25
729,19.94,27.51,50.00,24.52
730,26.50,26.86,0.00,26.70
731,37.86,38.70,50.00,38.32
732,22.23,27.59,25.00,25.49
733,31.17,31.60,0.00,31.40
734,34.65,35.49,0.00,35.11
735,33.35,33.90,0.00,33.64
736N,30.77,37.72,0.00,34.56
736S,33.50,38.32,0.00,36.14
737,31.06,34.49,0.00,33.01
738,35.67,39.95,0.00,38.08
739,38.87,41.34,0.00,40.19
740,45.55,48.36,25.00,47.05
784,33.33,38.24,50.00,36.04
785,27.62,32.59,100.0,30.52
88888,inf00,350.0,0.00,450.0
99999,0.00,0.00,0.00,0.00
TOTAL,30.81,33.33,18.52,32.20
