PRECINCT NAME,MALE,FEMALE,UNKNOWN,TOTAL
CECIL,26.57,27.23,0.00,26.94
DELLE BEAMGUARD,36.89,34.74,0.00,35.72
ELM PINE,22.33,32.36,0.00,28.24
LENOX,37.69,37.21,0.00,37.43
MASSEE,33.43,33.96,0.00,33.71
NEW LIFE BAPTIST CH.,39.06,38.82,0.00,38.93
RIVERBEND,31.91,31.89,0.00,31.90
SPARKS,26.72,26.10,0.00,26.36
TOTAL,32.84,32.61,0.00,32.71
