AGE GROUP,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
18-24,0.0,9.0,10.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,108.0,80.0,0.0,50.0,20.0,281.0
25-29,0.0,17.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,126.0,108.0,0.0,58.0,19.0,339.0
30-34,0.0,15.0,15.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,190.0,154.0,0.0,94.0,27.0,500.0
35-39,0.0,21.0,14.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,0.0,215.0,192.0,0.0,105.0,35.0,593.0
40-44,0.0,15.0,19.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,239.0,200.0,0.0,108.0,28.0,616.0
45-49,0.0,13.0,11.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0,2.0,0.0,303.0,268.0,0.0,101.0,56.0,763.0
50-54,0.0,17.0,13.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,392.0,333.0,0.0,161.0,68.0,991.0
55-59,0.0,18.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,393.0,364.0,0.0,174.0,85.0,1050.0
60-64,0.0,12.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,428.0,388.0,0.0,143.0,89.0,1075.0
65-OVER,0.0,44.0,36.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,3.0,0.0,1293.0,1160.0,0.0,346.0,196.0,3084.0
TOTAL,0.0,181.0,145.0,0.0,11.0,11.0,0.0,1.0,0.0,0.0,20.0,8.0,0.0,7.0,10.0,1.0,3687.0,3247.0,0.0,1340.0,623.0,9292.0
