PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
MIRROR LAKE ELEMENTA,21.21,27.59,20.74,33.33,20.00,37.31,21.81,31.93
WINSTON,0.00,31.83,26.32,0.00,17.65,45.72,21.02,36.23
DAY STAR GYM,7.69,39.96,24.14,50.00,24.14,47.13,32.32,44.90
COLONIAL HILLS,18.18,15.61,15.05,0.00,8.70,22.54,11.78,15.91
EPHESUS BAPTIST CHUR,20.00,38.89,19.44,0.00,34.48,49.59,29.49,46.53
PRAYS MILL GYM,3.70,9.21,3.33,0.00,8.96,14.71,3.78,12.25
TURNER,26.32,28.68,23.00,0.00,12.90,41.02,15.82,33.50
FIRST BAPTIST LITHIA,0.00,27.44,18.75,0.00,28.57,44.57,18.57,36.71
COUNTY LINE BAPTIST,14.29,26.62,10.48,0.00,20.34,33.71,14.82,26.46
DEER LICK,14.29,30.17,20.78,0.00,25.00,36.53,21.63,32.25
GOLDEN METHODIST CH,0.00,25.23,12.94,0.00,20.00,28.38,16.71,24.52
OLD COURTHOUSE,13.95,18.92,19.39,28.57,28.99,38.19,14.74,26.70
BEULAH BAPTIST,35.00,32.55,22.22,0.00,21.74,43.17,28.41,38.32
STEWART,0.00,25.10,15.79,0.00,6.67,37.01,18.29,25.49
ARBOR STATION,22.86,26.36,22.06,0.00,22.22,39.13,19.76,31.40
BRIGHT STAR,9.09,28.10,16.39,0.00,19.05,41.76,15.47,35.11
DORSETT SHOALS,23.53,26.59,21.25,0.00,12.12,37.90,20.96,33.64
CHAPEL HILL,20.41,32.84,25.00,33.33,25.00,39.81,26.73,34.56
CHURCH AT CHAPEL HILL,17.74,32.29,19.85,66.67,23.81,44.86,26.95,36.14
CHESTNUT LOG,13.89,31.36,24.04,0.00,26.09,39.16,24.22,33.01
ST JULIANS EPISCOPAL,30.77,26.72,35.14,100.0,35.71,44.44,18.49,38.08
LUTHERAN CHURCH - GS,19.67,37.29,22.06,50.00,28.57,45.58,28.49,40.19
FIRST BAPTIST,27.78,43.60,31.71,0.00,23.33,52.61,32.64,47.05
FACTORY SHOALS,16.67,35.99,25.00,100.0,38.78,38.79,26.04,36.04
BOUNDARY WATERS,11.54,30.57,19.51,66.67,15.38,36.77,25.00,30.52
88888,0.00,inf00,0.00,0.00,0.00,600.0,0.00,450.0
99999,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TOTAL,17.08,27.80,19.33,28.57,21.59,39.45,20.64,32.20
