PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
88888,0.00,100.0,0.00,0.00,0.00,200.0,0.00,100.0
99999,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
BLOWING CAVE,0.00,13.25,0.00,0.00,50.00,33.59,15.38,29.91
CAIRO 4TH DISTR,0.00,20.34,7.69,0.00,18.18,30.00,11.21,21.62
CAIRO 5TH DISTR,5.00,18.16,9.38,0.00,5.00,34.04,15.15,26.96
DUNCANVILLE,0.00,31.90,0.00,0.00,0.00,44.87,23.81,40.18
HIGDON,0.00,26.73,0.00,0.00,0.00,31.57,32.43,30.16
LIMESINK,0.00,17.86,0.00,0.00,0.00,37.65,15.38,33.12
MIDWAY,0.00,17.13,21.05,0.00,0.00,34.67,20.37,31.44
PINE PARK,0.00,12.82,18.18,0.00,0.00,31.47,13.64,25.54
RAGAN,0.00,19.40,0.00,0.00,0.00,39.34,33.33,33.21
SPENCE,100.0,19.05,0.00,0.00,25.00,37.22,12.50,35.96
SPRING HILL,0.00,12.50,0.00,0.00,100.0,44.21,7.69,40.57
WHIGHAM,27.27,12.70,0.00,0.00,12.50,31.40,15.91,26.54
WOODLAND,0.00,12.84,6.25,0.00,28.57,38.26,15.58,35.33
TOTAL,9.80,19.00,8.38,0.00,12.82,35.51,16.70,29.60
