PRECINCT NAME,MALE,FEMALE,UNKNOWN,TOTAL
DAHLONEGA,44.19,43.58,0.00,43.83
EAST,41.25,38.16,100.0,39.67
NORTH EAST,44.93,42.37,0.00,43.58
NORTH,38.19,37.44,0.00,37.79
SOUTH EAST,38.44,37.22,0.00,37.80
SOUTH WEST,41.17,39.50,0.00,40.30
WEST,41.08,39.17,0.00,40.05
TOTAL,41.11,39.46,25.00,40.24
