PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
0001,0.00,26.14,0.00,0.00,0.00,45.65,26.09,36.01
0002,40.00,25.15,21.21,0.00,15.00,33.81,12.71,30.03
0003,0.00,25.89,0.00,0.00,0.00,36.18,5.560,29.71
0004,0.00,35.94,0.00,0.00,0.00,48.12,27.27,39.36
0005,0.00,20.96,16.67,0.00,0.00,40.22,6.000,31.36
0006,14.29,29.08,0.00,0.00,0.00,26.60,14.81,26.17
0007,0.00,29.54,0.00,0.00,100.0,49.44,53.33,38.89
0008,100.0,23.08,50.00,0.00,0.00,44.53,0.00,32.84
0009,0.00,19.00,0.00,0.00,25.00,33.27,8.000,26.34
0010,0.00,30.77,0.00,0.00,0.00,43.37,0.00,33.72
0011,0.00,26.89,12.50,0.00,33.33,32.43,14.63,29.11
0012,50.00,46.03,50.00,0.00,0.00,39.18,21.43,41.84
0013,0.00,37.84,0.00,0.00,0.00,46.32,28.57,41.30
0014,16.67,19.89,0.00,66.67,20.00,40.76,13.40,24.34
0015,0.00,26.69,62.50,0.00,0.00,43.00,16.83,35.71
0016,0.00,20.56,0.00,0.00,0.00,49.73,14.29,30.05
TOTAL,21.62,24.83,21.33,22.22,16.36,39.03,14.73,31.05
