PRECINCT NAME,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
88888,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.000,0.00,0.00,0.00,0.00,0.00,1.000,0.00,1.000,0.00,3.000
99999,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.000,0.00,2.000
B,0.00,14.00,12.00,0.00,0.00,2.000,0.00,0.00,0.00,0.00,14.00,8.000,0.00,0.00,1.000,0.00,358.0,297.0,0.00,49.00,34.00,789.0
C04,0.00,55.00,52.00,0.00,6.000,5.000,0.00,2.000,0.00,0.00,9.000,4.000,0.00,0.00,2.000,0.00,248.0,212.0,2.000,1120.0,781.0,2498.0
C05,0.00,38.00,61.00,0.00,12.00,8.000,0.00,0.00,0.00,0.00,28.00,36.00,0.00,7.000,13.00,0.00,837.0,626.0,0.00,533.0,282.0,2481.0
D,0.00,10.00,11.00,0.00,2.000,0.00,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0.00,0.00,0.00,153.0,159.0,0.00,64.00,52.00,453.0
H,0.00,13.00,24.00,0.00,3.000,1.000,0.00,0.00,0.00,0.00,0.00,3.000,0.00,1.000,0.00,0.00,323.0,282.0,0.00,121.0,81.00,852.0
L,0.00,6.000,7.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.000,0.00,0.00,139.0,108.0,0.00,30.00,26.00,317.0
M,0.00,20.00,34.00,0.00,1.000,2.000,0.00,0.00,0.00,0.00,8.000,11.00,0.00,1.000,1.000,0.00,568.0,531.0,0.00,102.0,79.00,1358.0
P,0.00,23.00,21.00,0.00,1.000,1.000,0.00,0.00,0.00,0.00,7.000,4.000,0.00,1.000,2.000,0.00,333.0,293.0,0.00,147.0,87.00,920.0
R,0.00,10.00,8.000,0.00,3.000,3.000,0.00,0.00,0.00,0.00,1.000,1.000,0.00,2.000,2.000,0.00,198.0,168.0,0.00,76.00,58.00,530.0
S,0.00,9.000,7.000,0.00,4.000,0.00,0.00,0.00,0.00,0.00,2.000,2.000,0.00,1.000,0.00,0.00,356.0,321.0,0.00,14.00,7.000,723.0
SH,0.00,5.000,8.000,0.00,0.00,1.000,0.00,0.00,0.00,0.00,3.000,1.000,0.00,1.000,0.00,0.00,252.0,214.0,0.00,16.00,24.00,525.0
W,0.00,25.00,19.00,0.00,10.00,6.000,0.00,1.000,1.000,0.00,2.000,4.000,0.00,7.000,4.000,0.00,473.0,406.0,0.00,129.0,115.0,1202.0
WL,0.00,35.00,42.00,0.00,4.000,3.000,0.00,0.00,1.000,0.00,8.000,8.000,0.00,1.000,3.000,0.00,994.0,893.0,0.00,86.00,62.00,2140.0
TOTAL,0.00,263.0,306.0,0.00,46.00,32.00,0.00,3.000,2.000,0.00,83.00,84.00,0.00,23.00,28.00,0.00,5232.0,4511.0,2.000,2490.0,1688.0,14793.0
