RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,12.80,15.30,0.00,14.05
OTHER,13.81,16.21,0.00,15.17
NATIVE-AM,9.090,14.29,0.00,11.48
HISP-LT,16.12,21.83,0.00,19.20
ASIA-PI,17.80,17.93,0.00,17.83
WHITE,23.14,22.77,21.95,22.95
BLACK,7.580,9.810,7.890,8.830
TOTAL,14.09,15.15,13.95,14.66
