PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
1277,0.00,20.69,25.00,0.00,0.00,37.10,30.77,35.39
1325,0.00,23.53,0.00,0.00,33.33,36.79,31.03,34.99
1342,0.00,26.61,16.67,0.00,50.00,36.41,21.05,33.76
1361,66.67,22.17,0.00,0.00,25.00,42.76,10.71,36.97
1613,0.00,22.00,0.00,0.00,20.00,36.64,12.90,32.16
1805,0.00,20.96,3.120,0.00,33.33,29.51,19.70,24.82
513,8.820,19.94,19.70,0.00,21.43,37.73,20.13,30.81
514,14.29,19.80,20.00,0.00,22.22,32.69,15.18,25.31
694,50.00,26.33,14.81,0.00,0.00,33.01,10.81,27.76
88888,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
99999,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TOTAL,13.46,21.48,13.10,0.00,23.29,35.88,17.67,29.48
