AGE GROUP,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
18-24,0.0,97.0,75.0,0.0,14.0,10.0,0.0,1.0,4.0,0.0,77.0,36.0,0.0,26.0,9.0,0.0,71.0,71.0,1.0,669.0,431.0,1592.0
25-29,0.0,85.0,48.0,0.0,22.0,6.0,0.0,0.0,0.0,0.0,45.0,22.0,0.0,18.0,8.0,0.0,90.0,73.0,1.0,969.0,390.0,1777.0
30-34,0.0,104.0,49.0,0.0,29.0,9.0,0.0,0.0,0.0,0.0,41.0,19.0,0.0,14.0,5.0,0.0,105.0,99.0,1.0,1190.0,413.0,2078.0
35-39,0.0,128.0,55.0,0.0,19.0,12.0,0.0,0.0,0.0,0.0,28.0,15.0,0.0,6.0,4.0,0.0,109.0,90.0,1.0,1625.0,594.0,2686.0
40-44,1.0,145.0,73.0,0.0,18.0,8.0,0.0,0.0,0.0,0.0,28.0,21.0,0.0,5.0,8.0,0.0,123.0,104.0,2.0,2038.0,863.0,3437.0
45-49,2.0,153.0,73.0,0.0,15.0,9.0,0.0,0.0,0.0,0.0,36.0,20.0,0.0,5.0,8.0,0.0,217.0,176.0,0.0,2339.0,1100.0,4153.0
50-54,1.0,148.0,101.0,0.0,23.0,5.0,0.0,1.0,0.0,0.0,30.0,20.0,0.0,10.0,7.0,0.0,338.0,289.0,0.0,2499.0,1213.0,4685.0
55-59,1.0,127.0,93.0,0.0,30.0,18.0,0.0,1.0,0.0,0.0,29.0,31.0,1.0,11.0,13.0,0.0,465.0,406.0,1.0,2462.0,1298.0,4987.0
60-64,0.0,123.0,67.0,0.0,20.0,21.0,0.0,0.0,0.0,0.0,22.0,19.0,0.0,11.0,14.0,0.0,620.0,472.0,1.0,2089.0,1090.0,4569.0
65-OVER,0.0,216.0,130.0,0.0,26.0,22.0,0.0,2.0,1.0,0.0,34.0,31.0,0.0,21.0,35.0,0.0,1993.0,1785.0,0.0,2681.0,1682.0,8659.0
TOTAL,5.0,1326.0,764.0,0.0,216.0,120.0,0.0,5.0,5.0,0.0,370.0,234.0,1.0,127.0,111.0,0.0,4131.0,3565.0,8.0,18561.0,9074.0,38623.0
