PRECINCT NAME,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
1A,0.00,35.00,32.00,0.00,7.00,2.00,0.00,1.00,0.00,0.00,7.00,5.00,0.00,0.00,0.00,0.00,321.0,258.0,0.00,127.0,64.00,859.0
GAINES SCHOOL,0.00,58.00,41.00,0.00,5.00,7.00,0.00,0.00,0.00,0.00,10.00,5.00,0.00,7.00,4.00,0.00,374.0,338.0,0.00,155.0,89.00,1093.0
BARNETT SHOALS,1.00,34.00,36.00,0.00,5.00,4.00,0.00,0.00,0.00,0.00,5.00,5.00,0.00,3.00,2.00,2.00,389.0,334.0,0.00,24.00,11.00,855.0
1D,1.00,53.00,44.00,0.00,4.00,3.00,0.00,0.00,0.00,1.00,7.00,4.00,0.00,7.00,4.00,1.00,507.0,447.0,0.00,85.00,62.00,1230.0
2A,0.00,28.00,21.00,0.00,6.00,1.00,0.00,0.00,0.00,0.00,9.00,9.00,0.00,1.00,0.00,0.00,136.0,129.0,0.00,287.0,165.0,792.0
2B,0.00,45.00,49.00,0.00,4.00,5.00,0.00,0.00,0.00,0.00,12.00,9.00,0.00,4.00,3.00,0.00,170.0,187.0,0.00,345.0,151.0,984.0
3A,0.00,28.00,30.00,0.00,2.00,4.00,0.00,0.00,0.00,0.00,3.00,3.00,0.00,4.00,5.00,2.00,131.0,112.0,0.00,167.0,67.00,558.0
3B,1.00,62.00,68.00,0.00,10.00,12.00,0.00,0.00,0.00,0.00,15.00,10.00,0.00,8.00,15.00,3.00,389.0,396.0,0.00,144.0,53.00,1186.0
4A,0.00,29.00,38.00,0.00,3.00,2.00,0.00,1.00,1.00,0.00,4.00,5.00,0.00,2.00,2.00,0.00,154.0,138.0,0.00,56.00,20.00,455.0
4B,2.00,81.00,85.00,0.00,12.00,4.00,0.00,1.00,1.00,0.00,20.00,14.00,0.00,19.00,22.00,1.00,561.0,474.0,1.00,55.00,24.00,1377.0
5A,0.00,56.00,47.00,0.00,9.00,7.00,0.00,0.00,1.00,0.00,15.00,5.00,0.00,5.00,3.00,2.00,441.0,383.0,0.00,97.00,51.00,1122.0
5B,0.00,34.00,28.00,0.00,5.00,1.00,0.00,0.00,1.00,0.00,13.00,7.00,0.00,7.00,3.00,3.00,331.0,268.0,0.00,176.0,85.00,962.0
5C,0.00,63.00,56.00,0.00,7.00,4.00,0.00,0.00,0.00,0.00,7.00,4.00,0.00,3.00,3.00,0.00,394.0,343.0,0.00,23.00,19.00,926.0
5D,0.00,27.00,26.00,0.00,3.00,2.00,0.00,0.00,0.00,0.00,17.00,8.00,0.00,0.00,0.00,0.00,179.0,165.0,0.00,211.0,90.00,728.0
6A,0.00,40.00,41.00,0.00,7.00,0.00,0.00,0.00,0.00,0.00,10.00,4.00,0.00,2.00,3.00,0.00,363.0,314.0,0.00,126.0,62.00,972.0
GEORGIA SQUARE MALL,1.00,46.00,47.00,0.00,6.00,5.00,0.00,0.00,0.00,0.00,12.00,6.00,0.00,8.00,1.00,0.00,507.0,418.0,0.00,154.0,89.00,1300.0
6C,0.00,61.00,42.00,0.00,5.00,2.00,0.00,0.00,0.00,0.00,6.00,5.00,0.00,12.00,6.00,1.00,418.0,359.0,0.00,101.0,51.00,1069.0
6D,0.00,29.00,35.00,0.00,7.00,2.00,0.00,0.00,0.00,0.00,11.00,7.00,0.00,5.00,5.00,1.00,225.0,189.0,0.00,59.00,33.00,608.0
TIMOTHY ELEMENTARY,2.00,41.00,31.00,0.00,4.00,3.00,0.00,0.00,0.00,0.00,8.00,2.00,0.00,14.00,11.00,0.00,362.0,307.0,0.00,96.00,71.00,952.0
7B,1.00,45.00,37.00,0.00,3.00,8.00,0.00,0.00,0.00,0.00,4.00,5.00,0.00,7.00,2.00,0.00,459.0,392.0,0.00,30.00,19.00,1012.0
7C,1.00,42.00,43.00,0.00,9.00,5.00,0.00,0.00,1.00,0.00,5.00,4.00,0.00,5.00,9.00,2.00,465.0,420.0,0.00,17.00,5.00,1033.0
8A,0.00,48.00,43.00,0.00,5.00,3.00,0.00,2.00,1.00,0.00,17.00,8.00,0.00,11.00,4.00,1.00,421.0,371.0,0.00,93.00,33.00,1061.0
8B,0.00,33.00,23.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,5.00,0.00,0.00,7.00,3.00,0.00,295.0,264.0,0.00,66.00,31.00,729.0
8C,0.00,65.00,58.00,0.00,11.00,8.00,0.00,0.00,0.00,0.00,9.00,5.00,0.00,11.00,10.00,0.00,419.0,305.0,0.00,90.00,25.00,1016.0
99999,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TOTAL,10.00,1083.0,1001.0,0.00,140.0,94.00,0.00,6.00,6.00,1.00,231.0,139.0,0.00,152.0,120.0,19.00,8411.0,7311.0,1.00,2784.0,1370.0,22879.0
