PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
BLAIRSVILLE,0.00,0.00,18.18,0.00,42.86,36.91,36.05,36.56
COOSA,0.00,25.00,14.29,33.33,0.00,40.88,34.67,40.33
CHOESTOE,25.00,33.33,60.00,0.00,0.00,49.29,46.15,48.91
JONES CREEK,0.00,0.00,18.18,0.00,25.00,47.89,40.00,47.14
OWLTOWN,50.00,0.00,50.00,0.00,20.00,46.73,66.13,47.55
IVY LOG,0.00,0.00,0.00,0.00,0.00,44.65,39.68,44.14
SUCHES,0.00,0.00,0.00,100.0,0.00,45.26,50.00,45.36
TRACKROCK,0.00,0.00,14.29,0.00,50.00,48.56,38.46,47.74
DOOLEY,50.00,100.0,36.36,0.00,0.00,44.81,46.48,44.99
GUMLOG,33.33,0.00,18.18,0.00,33.33,40.81,40.35,40.58
PAT COLWELL,100.0,50.00,50.00,0.00,33.33,47.15,42.31,46.94
TOTAL,24.39,28.00,27.38,40.00,24.39,43.98,42.96,43.72
