PRECINCT NAME,MALE,FEMALE,UNKNOWN,TOTAL
CONCORD,38.36,41.48,0.00,39.98
HOLLONVILLE,45.44,44.21,0.00,44.79
MEANSVILLE,43.08,43.32,100.0,43.25
MOLENA,42.70,41.75,0.00,42.22
SECOND DISTRICT,46.37,45.09,0.00,45.70
LIFSEY SPRINGS,44.42,45.92,0.00,45.18
WILLIAMSON,40.09,45.00,0.00,42.64
ZEBULON,40.45,39.16,0.00,39.76
88888,0.00,inf00,0.00,100.0
TOTAL,42.76,43.12,100.0,42.95
