AGE GROUP,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
18-24,0.0,15.38,16.67,0.0,16.67,18.18,0.0,0.0,0.0,0.0,20.0,40.0,0.0,33.33,11.11,0.0,23.86,23.92,0.0,12.77,8.81,19.96
25-29,0.0,14.0,6.12,0.0,0.0,42.86,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,20.0,0.0,18.06,19.5,0.0,17.56,5.52,16.4
30-34,0.0,21.05,25.53,0.0,0.0,33.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.7,23.06,0.0,23.68,10.22,22.73
35-39,100.0,41.86,28.26,0.0,28.57,50.0,0.0,0.0,0.0,0.0,50.0,33.33,0.0,50.0,0.0,0.0,34.55,39.22,0.0,28.29,13.11,33.36
40-44,0.0,34.78,25.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,20.0,33.33,0.0,38.27,39.2,0.0,33.52,17.6,35.32
45-49,0.0,23.4,17.39,0.0,33.33,50.0,0.0,0.0,0.0,0.0,42.86,25.0,0.0,25.0,0.0,0.0,41.75,43.53,0.0,34.36,20.9,38.19
50-54,0.0,42.11,47.5,0.0,40.0,50.0,0.0,0.0,0.0,0.0,33.33,0.0,0.0,50.0,0.0,0.0,47.21,47.03,0.0,39.27,24.84,43.96
55-59,0.0,35.0,50.0,0.0,0.0,14.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,49.66,54.8,0.0,37.66,25.83,47.28
60-64,0.0,30.43,50.0,0.0,50.0,33.33,0.0,0.0,0.0,0.0,33.33,0.0,0.0,14.29,0.0,0.0,57.52,61.01,0.0,50.72,29.88,54.37
65-OVER,33.33,42.86,46.48,0.0,40.0,0.0,0.0,0.0,0.0,0.0,66.67,66.67,0.0,0.0,20.0,0.0,57.05,64.87,0.0,38.22,36.21,55.39
TOTAL,40.0,29.03,30.41,0.0,22.45,29.63,0.0,0.0,0.0,0.0,25.53,20.0,0.0,18.18,11.11,0.0,43.53,46.66,0.0,32.81,21.02,40.14
