AGE GROUP,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
18-24,20.0,12.63,11.78,0.0,14.71,0.0,0.0,0.0,0.0,66.67,22.38,14.9,0.0,9.09,12.5,0.0,22.01,20.75,0.0,8.16,4.21,18.08
25-29,0.0,15.53,12.25,0.0,5.88,0.0,0.0,50.0,0.0,0.0,16.67,9.67,0.0,0.0,4.0,0.0,16.87,17.58,0.0,7.55,4.88,15.38
30-34,0.0,18.25,14.89,0.0,28.57,6.25,0.0,0.0,0.0,0.0,19.57,13.9,0.0,4.55,0.0,0.0,22.92,23.56,0.0,11.54,9.09,20.47
35-39,0.0,24.15,17.04,0.0,20.0,11.76,0.0,0.0,100.0,0.0,18.77,14.35,0.0,12.5,13.33,0.0,28.53,30.52,0.0,11.11,13.19,25.53
40-44,0.0,23.15,22.75,0.0,21.43,6.25,0.0,0.0,0.0,0.0,11.11,9.78,0.0,5.88,11.76,0.0,33.56,33.15,0.0,20.22,12.16,28.94
45-49,0.0,16.02,22.17,0.0,35.29,25.0,0.0,0.0,0.0,0.0,9.59,12.02,0.0,21.05,20.0,0.0,36.89,39.33,0.0,22.0,24.69,32.61
50-54,0.0,22.6,24.34,0.0,25.0,22.22,0.0,0.0,0.0,0.0,12.71,15.46,0.0,7.14,15.38,0.0,41.74,44.86,0.0,23.26,17.05,38.15
55-59,0.0,28.57,21.15,0.0,0.0,16.67,0.0,0.0,0.0,0.0,18.52,10.56,0.0,8.33,8.33,0.0,45.45,49.53,0.0,30.1,24.69,42.42
60-64,0.0,31.37,32.48,0.0,20.0,22.22,0.0,0.0,100.0,0.0,11.76,11.82,0.0,42.86,21.43,0.0,51.56,54.89,0.0,37.5,38.1,48.87
65-OVER,0.0,28.63,36.99,0.0,18.18,33.33,0.0,0.0,0.0,0.0,13.41,10.49,0.0,20.0,21.43,0.0,49.37,56.49,0.0,41.9,43.44,50.04
TOTAL,16.67,20.08,19.19,0.0,18.6,12.08,0.0,10.0,16.67,50.0,17.52,12.61,0.0,11.8,13.07,0.0,38.13,41.0,0.0,23.23,20.11,33.82
