PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
88888,0.00,0.00,0.00,0.00,0.00,inf00,0.00,100.0
CHAUN,0.00,20.00,0.00,0.00,0.00,36.20,22.22,31.75
CLARK,0.00,0.00,0.00,0.00,0.00,30.00,0.00,29.03
EDDIN,0.00,29.33,0.00,33.33,0.00,38.58,24.24,35.26
EMPIR,0.00,20.00,0.00,0.00,0.00,36.84,9.09,35.11
JAYBI,0.00,19.40,0.00,0.00,0.00,41.91,33.33,34.45
JONES,0.00,24.00,0.00,0.00,0.00,35.73,20.00,34.19
LEE,7.69,16.29,4.55,0.00,7.14,32.37,9.79,25.76
MCCRA,0.00,18.37,0.00,0.00,0.00,47.03,40.00,41.92
MILAN,0.00,12.50,0.00,0.00,0.00,46.59,0.00,40.69
MITCH,0.00,30.00,0.00,0.00,0.00,44.65,36.36,41.57
MULLI,0.00,15.25,50.00,0.00,0.00,36.77,33.33,31.42
PLAIN,0.00,37.50,0.00,0.00,100.0,43.24,26.67,41.84
PONDT,50.00,25.15,0.00,0.00,0.00,42.37,20.00,37.76
RAWLI,0.00,20.86,0.00,0.00,0.00,35.58,20.83,31.84
VILUL,0.00,0.00,0.00,0.00,0.00,50.67,50.00,46.15
YONKE,0.00,13.33,0.00,0.00,0.00,35.71,14.29,33.49
TOTAL,11.54,19.12,4.35,16.67,8.33,36.99,17.00,31.62
