PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
OAK PARK,0.00,0.00,0.00,0.00,50.00,39.88,27.78,37.21
CROSS-GREEN,0.00,35.29,0.00,0.00,0.00,45.61,0.00,36.70
SWAINSBORO,35.00,16.14,28.57,25.00,3.12,40.22,11.57,29.37
SUMMERTOWN,0.00,36.89,50.00,0.00,33.33,42.47,26.67,40.66
STILLMORE,0.00,22.32,0.00,0.00,0.00,30.31,20.00,26.10
BLUNDALE,0.00,0.00,0.00,0.00,0.00,44.77,25.00,43.92
CANOOCHEE,0.00,29.20,0.00,0.00,0.00,46.54,27.78,41.74
GARFIELD,0.00,22.22,0.00,0.00,0.00,45.29,16.67,40.14
NUNEZ,0.00,20.78,0.00,0.00,0.00,38.72,0.00,32.72
TWIN CITY,33.33,19.75,0.00,0.00,40.00,36.13,15.49,28.68
ADRIAN,0.00,30.65,14.29,0.00,0.00,35.08,29.63,34.26
88888,0.00,0.00,0.00,0.00,0.00,200.0,0.00,66.67
TOTAL,29.63,19.13,17.65,25.00,10.42,40.04,15.53,32.16
