PRECINCT NAME,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
SHAW,0.00,8.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,2.00,0.00,0.00,0.00,0.00,99.00,93.00,0.00,275.0,126.0,612.0
MOULTRIE,0.00,24.00,11.00,0.00,2.00,3.00,0.00,0.00,0.00,0.00,6.00,5.00,0.00,0.00,2.00,2.00,597.0,490.0,0.00,139.0,78.00,1359.0
AUTREYVILLE,0.00,7.00,2.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,2.00,2.00,0.00,1.00,0.00,0.00,194.0,177.0,0.00,11.00,6.00,403.0
BRIDGECREEK,0.00,8.00,9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,192.0,207.0,0.00,7.00,4.00,427.0
CROSLAND,0.00,0.00,2.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,36.00,33.00,0.00,7.00,8.00,88.00
DOERUN,0.00,2.00,2.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,88.00,87.00,0.00,34.00,23.00,238.0
FUNSTON,0.00,2.00,2.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,3.00,1.00,0.00,0.00,0.00,0.00,197.0,176.0,0.00,16.00,7.00,406.0
HAMILTON,0.00,5.00,6.00,0.00,3.00,1.00,0.00,0.00,0.00,0.00,2.00,1.00,0.00,0.00,0.00,0.00,116.0,123.0,0.00,4.00,0.00,261.0
HARTSFIELD,0.00,1.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,82.00,85.00,0.00,1.00,1.00,173.0
HOPEWELL,0.00,5.00,3.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,272.0,255.0,0.00,14.00,11.00,564.0
LEE,0.00,4.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,2.00,0.00,2.00,0.00,0.00,137.0,127.0,0.00,7.00,7.00,293.0
MILLCREEK,0.00,1.00,1.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,3.00,1.00,0.00,0.00,0.00,0.00,83.00,65.00,0.00,2.00,0.00,158.0
MONK,0.00,9.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,1.00,0.00,0.00,0.00,0.00,225.0,204.0,0.00,19.00,16.00,481.0
MURPHY,0.00,3.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,194.0,180.0,0.00,2.00,3.00,389.0
NORMAN PARK,0.00,8.00,6.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,3.00,0.00,1.00,0.00,0.00,309.0,274.0,0.00,44.00,24.00,671.0
ROBINSON,1.00,1.00,5.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,2.00,1.00,0.00,0.00,0.00,0.00,143.0,134.0,0.00,9.00,9.00,306.0
THIGPEN,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,45.00,37.00,0.00,3.00,2.00,89.00
TYTY,0.00,4.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,2.00,0.00,0.00,0.00,0.00,67.00,65.00,0.00,0.00,0.00,142.0
WARRIOR,0.00,5.00,2.00,0.00,1.00,2.00,0.00,0.00,0.00,0.00,1.00,3.00,0.00,0.00,0.00,0.00,158.0,134.0,0.00,3.00,4.00,313.0
TOTAL,1.00,98.00,76.00,0.00,15.00,8.00,0.00,0.00,0.00,0.00,31.00,29.00,0.00,5.00,2.00,2.00,3234.0,2946.0,0.00,597.0,329.0,7373.0
