RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,12.00,4.760,0.00,8.700
OTHER,0.00,0.00,0.00,0.00
NATIVE-AM,0.00,0.00,0.00,0.00
HISP-LT,0.00,0.00,0.00,0.00
ASIA-PI,0.00,0.00,0.00,0.00
WHITE,21.60,11.30,0.00,16.60
BLACK,3.480,8.330,0.00,5.830
TOTAL,12.83,9.310,0.00,11.11
