AGE GROUP,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
18-24,0.0,26.0,36.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,1.0,1.0,1.0,231.0,240.0,0.0,149.0,123.0,824.0
25-29,0.0,26.0,21.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,1.0,1.0,0.0,313.0,292.0,0.0,178.0,109.0,953.0
30-34,0.0,13.0,17.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,300.0,274.0,0.0,148.0,67.0,828.0
35-39,0.0,12.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,1.0,1.0,301.0,280.0,0.0,137.0,76.0,827.0
40-44,0.0,12.0,10.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,3.0,0.0,0.0,295.0,303.0,0.0,139.0,87.0,857.0
45-49,0.0,7.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,2.0,0.0,363.0,348.0,0.0,162.0,112.0,1014.0
50-54,0.0,16.0,7.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,357.0,346.0,0.0,159.0,117.0,1008.0
55-59,0.0,8.0,12.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,353.0,343.0,0.0,151.0,123.0,996.0
60-64,0.0,16.0,9.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,366.0,322.0,0.0,141.0,101.0,964.0
65-OVER,0.0,14.0,13.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,5.0,2.0,0.0,1153.0,915.0,0.0,302.0,181.0,2590.0
TOTAL,0.0,150.0,150.0,0.0,13.0,11.0,0.0,4.0,2.0,0.0,25.0,21.0,0.0,17.0,9.0,2.0,4032.0,3663.0,0.0,1666.0,1096.0,10861.0
