AGE GROUP,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
18-24,20.0,15.39,13.79,33.33,18.15,16.77,0.0,26.47,29.73,33.33,22.93,20.78,0.0,17.77,19.18,29.85,26.51,26.3,18.52,13.52,9.94,19.91
25-29,14.29,13.49,11.25,0.0,19.3,15.03,0.0,20.69,11.11,0.0,21.49,16.08,0.0,14.13,15.55,15.79,25.46,22.81,20.0,14.9,8.67,18.86
30-34,16.0,19.14,13.89,0.0,19.86,19.38,0.0,29.63,13.64,0.0,20.98,20.13,0.0,13.2,16.74,6.25,29.63,28.26,12.5,20.2,13.93,23.49
35-39,4.35,19.74,14.72,0.0,25.49,21.77,0.0,25.93,18.18,0.0,25.0,22.39,66.67,20.06,20.22,33.33,35.4,32.06,9.09,25.54,17.57,27.96
40-44,11.11,23.15,16.9,0.0,23.93,19.44,0.0,10.34,21.74,75.0,26.23,24.48,0.0,19.58,18.15,25.0,40.93,35.49,20.0,32.9,23.09,32.7
45-49,12.5,24.98,19.88,0.0,30.41,27.81,0.0,13.79,21.74,33.33,30.5,27.83,0.0,22.75,23.12,41.18,44.56,41.24,22.22,34.93,27.46,37.25
50-54,11.11,23.59,21.96,0.0,32.92,34.11,0.0,31.82,15.0,25.0,32.21,24.57,33.33,20.97,20.39,38.46,49.19,46.93,25.0,39.24,30.99,42.13
55-59,25.0,23.55,22.85,0.0,38.29,33.64,0.0,21.43,33.33,0.0,35.99,29.78,0.0,21.6,19.73,18.18,52.41,52.4,28.57,40.97,34.88,46.7
60-64,12.5,30.44,25.27,0.0,38.43,39.3,0.0,21.43,15.38,0.0,33.08,32.24,0.0,19.8,20.16,12.5,56.95,56.03,28.57,45.13,38.57,51.53
65-OVER,38.46,36.73,35.03,0.0,41.13,43.42,0.0,26.67,55.56,0.0,30.08,35.74,25.0,20.74,18.74,33.33,56.81,62.82,25.0,44.38,45.75,55.76
TOTAL,17.99,20.94,17.27,10.34,27.05,26.32,0.0,22.5,21.63,29.63,26.27,23.78,23.53,19.12,19.27,26.55,44.61,43.71,19.09,29.71,22.93,36.53
