PRECINCT NAME,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
02,0.00,147.0,138.0,0.00,13.00,7.000,0.00,1.000,0.00,0.00,19.00,9.000,0.00,14.00,14.00,2.000,2398.0,2042.0,0.00,228.0,148.0,5180.0
03,0.00,30.00,30.00,0.00,1.000,2.000,0.00,0.00,0.00,0.00,2.000,3.000,0.00,4.000,5.000,1.000,982.0,873.0,0.00,56.00,41.00,2030.0
04,0.00,24.00,13.00,0.00,0.00,2.000,0.00,1.000,0.00,0.00,3.000,0.00,0.00,3.000,2.000,0.00,385.0,383.0,0.00,4.000,6.000,826.0
05,0.00,26.00,31.00,0.00,2.000,3.000,0.00,0.00,2.000,0.00,2.000,3.000,0.00,6.000,3.000,0.00,642.0,586.0,0.00,12.00,13.00,1331.0
06,0.00,9.000,7.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.000,0.00,0.00,320.0,282.0,0.00,0.00,2.000,621.0
07,0.00,3.000,2.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,128.0,127.0,0.00,0.00,1.000,261.0
08,0.00,11.00,8.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,302.0,267.0,0.00,0.00,0.00,588.0
09,0.00,2.000,5.000,0.00,0.00,1.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.000,141.0,118.0,0.00,0.00,0.00,268.0
10,0.00,27.00,43.00,0.00,3.000,2.000,0.00,1.000,2.000,0.00,3.000,2.000,0.00,1.000,2.000,0.00,703.0,627.0,0.00,52.00,41.00,1509.0
11,0.00,7.000,11.00,0.00,0.00,0.00,0.00,0.00,1.000,0.00,1.000,2.000,0.00,1.000,0.00,0.00,269.0,216.0,0.00,1.000,1.000,510.0
12,0.00,48.00,43.00,0.00,5.000,5.000,0.00,0.00,0.00,0.00,7.000,5.000,0.00,4.000,4.000,2.000,1321.0,1078.0,0.00,59.00,43.00,2624.0
13,0.00,8.000,20.00,0.00,3.000,2.000,0.00,0.00,1.000,0.00,1.000,0.00,0.00,0.00,1.000,1.000,487.0,422.0,0.00,9.000,9.000,964.0
TOTAL,0.00,342.0,351.0,0.00,27.00,24.00,0.00,3.000,6.000,0.00,38.00,24.00,0.00,34.00,31.00,7.000,8078.0,7021.0,0.00,421.0,305.0,16712.0
