PRECINCT NAME,MALE,FEMALE,UNKNOWN,TOTAL
COLBERT,40.93,39.23,100.0,40.05
COLLINS,38.21,35.19,0.00,36.68
COMER,38.79,36.72,0.00,37.60
DANIELSVILLE,40.22,39.89,0.00,40.05
FORK,37.39,35.66,0.00,36.47
HARRISON,43.92,44.92,0.00,44.25
HULL,37.86,35.90,100.0,36.79
ILA,43.28,41.30,0.00,42.24
MILL,43.89,40.23,0.00,41.90
PAOLI,49.09,41.03,0.00,44.93
PITTMAN,47.37,43.37,0.00,45.29
POCA,39.49,37.66,0.00,38.54
TOTAL,41.11,38.95,28.57,39.96
