PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
YELLOW CREEK,33.33,0.00,48.28,0.00,12.50,48.51,30.84,47.70
SHARPTOP,0.00,20.00,27.27,0.00,37.50,51.51,28.12,50.49
APPALACHIAN,0.00,50.00,36.00,0.00,50.00,41.22,38.60,41.02
REFUGE,0.00,9.09,0.00,0.00,33.33,39.46,20.83,38.15
HILL,14.29,0.00,22.22,25.00,14.29,37.12,28.40,36.14
HINTON,0.00,0.00,0.00,0.00,100.0,40.00,21.43,39.06
JERUSALEM,0.00,33.33,40.00,0.00,0.00,42.69,21.43,41.95
LUDVILLE,50.00,0.00,33.33,100.0,0.00,35.46,16.67,34.69
NELSON,10.00,13.64,28.57,0.00,40.00,38.85,22.50,37.62
TALKING ROCK,33.33,7.69,30.00,0.00,0.00,37.45,15.79,36.47
JASPER,37.50,14.29,25.81,33.33,36.36,32.74,14.13,31.43
TATE,14.29,5.26,15.79,0.00,37.50,36.34,16.19,34.86
TOTAL,20.29,14.19,28.32,30.00,29.03,40.98,23.42,39.88
