RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,10.26,12.50,0.00,11.11
OTHER,0.00,0.00,0.00,0.00
NATIVE-AM,100.0,0.00,0.00,100.0
HISP-LT,50.00,16.67,0.00,25.00
ASIA-PI,0.00,0.00,0.00,0.00
WHITE,22.39,20.57,0.00,21.43
BLACK,0.00,0.00,0.00,0.00
TOTAL,21.37,19.79,0.00,20.55
