PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
88888,0.00,50.00,0.00,0.00,0.00,700.0,0.00,266.67
EM1,0.00,17.16,14.29,0.00,8.330,13.92,4.050,16.49
EM2,16.67,30.15,12.50,0.00,15.79,28.63,7.550,29.18
EM3,0.00,25.19,20.00,0.00,16.67,41.75,17.43,31.42
EM4,0.00,32.08,0.00,0.00,20.00,16.94,9.230,30.33
EM5,0.00,33.51,0.00,0.00,0.00,32.07,17.28,32.04
GF1,33.33,21.46,27.78,0.00,9.300,30.98,10.63,21.94
GF2,0.00,17.55,0.00,0.00,11.76,10.33,4.050,15.98
GF3,0.00,22.30,11.11,0.00,11.11,23.78,10.42,21.96
GF4,0.00,19.36,6.250,0.00,0.00,21.26,12.12,19.13
GF5,30.77,25.07,9.090,50.00,27.78,33.09,15.97,25.78
HA1,6.250,25.32,0.00,0.00,7.140,30.30,9.780,25.16
HA2,18.75,27.04,14.29,33.33,13.04,37.10,17.45,32.01
HA3,6.760,27.50,21.57,0.00,16.67,35.63,15.65,29.12
HA4,9.520,43.55,14.29,100.0,16.67,50.18,26.39,47.12
HA5,19.05,36.74,26.92,0.00,13.33,46.83,30.10,41.92
HO1,40.00,25.93,15.38,0.00,6.670,49.11,17.07,41.44
HO2,12.50,33.64,12.00,0.00,17.86,44.99,22.88,41.47
HO3,11.28,28.35,24.39,0.00,23.60,43.33,20.20,37.38
HO4,22.22,25.61,14.29,0.00,28.57,47.53,20.69,40.32
HO5,18.18,23.91,38.46,0.00,15.38,41.71,20.37,34.25
HO6,14.29,25.07,30.43,0.00,16.67,45.47,28.41,40.38
HO7,16.67,25.73,10.00,50.00,26.67,50.97,30.43,46.46
RU1,10.81,40.67,19.05,33.33,33.33,46.09,26.54,43.23
RU2,20.00,33.79,0.00,33.33,20.00,39.20,20.18,36.73
VV1,6.250,20.62,25.00,0.00,28.00,31.89,23.23,26.46
VV2,11.11,24.51,35.29,0.00,40.00,39.15,24.29,30.35
VV3,0.00,24.09,27.27,0.00,7.140,29.21,7.500,24.00
VV4,11.11,28.53,16.67,0.00,22.22,32.98,19.51,28.65
VV5,47.37,26.26,30.77,0.00,11.11,47.38,25.42,42.68
VV6,5.560,21.45,31.25,0.00,28.57,50.56,20.00,41.72
VV7,0.00,21.25,0.00,0.00,25.00,44.13,19.30,33.41
WA1,0.00,38.64,40.00,0.00,28.57,41.79,23.53,40.20
WA2,4.170,42.21,22.22,0.00,10.00,44.29,18.99,42.42
TOTAL,13.38,26.41,18.48,11.11,18.05,42.40,18.16,32.76
