PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
SYLVESTER,0.00,18.74,0.00,0.00,14.29,36.39,19.28,24.20
SCOOTERVILLE,50.00,31.25,0.00,0.00,100.0,37.97,36.36,37.60
MINTON,0.00,6.25,0.00,0.00,0.00,48.24,30.00,44.15
BRIDGEBORO,50.00,33.59,0.00,0.00,33.33,36.20,23.53,35.20
COUNTY LINE,0.00,15.15,0.00,0.00,16.67,33.83,14.29,31.21
ISABELLA,33.33,20.45,0.00,0.00,28.57,47.22,25.93,43.54
PINEY WOODS,0.00,28.28,0.00,0.00,0.00,38.69,13.33,33.33
SYLVESTER EAST,12.50,20.43,60.00,0.00,0.00,40.73,21.43,36.27
POULAN,0.00,17.14,0.00,0.00,80.00,38.03,26.32,34.10
SUMNER,0.00,18.70,0.00,0.00,0.00,40.17,7.41,35.09
SHINGLER,0.00,38.10,33.33,0.00,0.00,48.46,44.44,47.31
RED ROCK,0.00,27.13,0.00,0.00,20.00,35.71,3.23,32.65
DOLES,33.33,18.75,0.00,0.00,0.00,41.69,20.00,38.44
OAKFIELD,50.00,34.67,0.00,0.00,0.00,39.55,25.00,37.33
88888,0.00,100.0,0.00,0.00,0.00,inf00,0.00,200.0
WARWICK,0.00,24.52,50.00,0.00,33.33,39.30,22.22,34.56
99999,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TOTAL,21.43,21.08,9.80,0.00,24.14,39.94,20.58,34.21
