PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
BARWICK,0.00,16.67,0.00,0.00,0.00,40.48,13.79,33.39
BOSTON,0.00,18.54,0.00,0.00,25.00,37.97,19.05,27.65
CENTRAL,0.00,21.32,8.70,0.00,21.43,35.58,26.58,31.20
COOLIDGE,80.00,17.92,16.67,0.00,25.00,38.19,23.08,33.01
DOUGLASS,50.00,18.45,8.33,100.0,11.11,25.74,12.50,19.42
ELLABELLE,0.00,36.84,0.00,0.00,0.00,40.00,25.49,38.62
FIRE STATION #2,25.00,26.83,31.25,0.00,0.00,43.23,28.36,39.62
GATLIN CREEK,12.50,17.72,5.26,0.00,0.00,39.50,23.23,35.40
HARPER,0.00,20.89,9.09,0.00,11.11,37.25,17.31,24.27
JERGER,0.00,17.49,37.50,0.00,0.00,48.15,23.47,37.56
MEIGS,0.00,18.13,0.00,0.00,0.00,40.62,18.37,28.18
MERRILVILLE,0.00,22.10,0.00,0.00,0.00,40.04,19.51,33.86
METCALFE,0.00,16.18,0.00,0.00,33.33,40.72,0.00,34.11
NEW COVENANT,12.50,22.76,25.00,0.00,62.50,37.37,30.21,34.86
OCHLOCKNEE,20.00,21.23,25.00,0.00,33.33,33.30,19.35,30.88
PATTEN,0.00,13.21,0.00,0.00,100.0,44.10,28.57,39.49
PAVO,0.00,23.96,0.00,0.00,50.00,40.42,41.67,37.92
REMINGTON ESC,4.00,20.04,21.74,0.00,7.14,33.33,18.66,28.98
RESOURCE CENTER,0.00,25.12,20.00,0.00,0.00,38.61,13.24,25.35
SCOTT,25.00,18.97,11.54,0.00,18.75,43.15,26.67,37.47
88888,0.00,5.88,0.00,0.00,0.00,0.00,0.00,3.70
99999,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TOTAL,14.66,20.47,13.46,9.09,16.79,38.84,22.00,31.61
