PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
1A,15.38,17.33,17.94,0.00,14.29,27.02,15.83,22.88
2A,7.890,18.01,21.21,0.00,27.59,40.64,20.12,35.19
3A,0.00,10.00,17.54,0.00,13.64,50.07,21.15,42.33
4A,8.510,22.03,17.67,100.0,3.700,48.67,23.93,41.08
5A,10.00,28.51,14.99,0.00,13.33,23.65,13.92,19.51
6A,0.00,16.83,11.14,0.00,0.00,26.20,14.05,17.12
88888,0.00,0.00,inf00,0.00,0.00,600.0,0.00,400.0
AN,0.00,16.81,10.85,0.00,25.00,27.63,15.73,20.86
CA,0.00,15.00,18.07,0.00,0.00,33.12,20.00,30.52
CO,40.00,40.74,20.83,0.00,33.33,37.95,20.97,35.94
DG,25.93,14.04,16.83,0.00,21.74,42.88,19.84,37.03
ES,0.00,34.57,17.11,0.00,13.33,30.68,15.14,26.51
FI,50.00,32.43,20.53,0.00,0.00,38.46,18.35,34.20
GL,8.330,13.11,14.62,100.0,13.33,37.47,13.45,29.32
LT,0.00,12.50,22.73,0.00,25.00,40.84,27.40,38.98
MC,0.00,5.880,4.650,0.00,20.00,41.69,20.81,37.70
NI,0.00,33.33,11.11,0.00,0.00,39.34,20.91,35.71
PG,16.22,14.29,12.41,25.00,15.38,40.31,19.36,33.99
TH,25.00,20.25,16.50,0.00,8.330,36.38,20.47,33.72
TI,0.00,0.00,14.63,0.00,0.00,39.49,15.19,34.93
TR,33.33,0.00,33.33,0.00,0.00,46.47,40.00,45.21
UT,0.00,0.00,50.00,0.00,0.00,39.32,17.00,36.74
VA,11.90,35.43,13.08,0.00,22.22,41.12,22.14,37.61
WS,0.00,26.25,15.48,0.00,50.00,43.42,27.14,40.38
TOTAL,12.43,21.80,15.04,13.64,15.58,39.44,19.62,33.82
