PRECINCT NAME,MALE,FEMALE,UNKNOWN,TOTAL
88888,100.0,200.0,0.00,150.0
EDGEHILL,48.08,40.91,0.00,44.07
GIBSON,44.77,40.67,0.00,42.55
MILL,40.49,37.79,0.00,39.10
MITCHELL,45.00,38.50,0.00,41.55
TOTAL,43.46,39.32,0.00,41.26
