PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
1A,0.00,39.56,14.29,0.00,0.00,39.65,39.13,39.34
1B,0.00,21.64,0.00,0.00,33.33,41.79,33.33,23.85
2A,14.29,23.06,0.00,0.00,50.00,32.00,14.29,24.31
2B,0.00,28.47,0.00,0.00,0.00,29.23,18.18,28.27
3A,0.00,23.62,0.00,0.00,0.00,37.84,0.00,24.46
3B,0.00,24.22,0.00,0.00,50.00,31.11,6.250,24.80
3C,0.00,26.73,100.0,0.00,0.00,43.08,30.00,35.95
4A,0.00,29.15,0.00,0.00,0.00,35.43,14.29,29.66
4B,0.00,34.98,0.00,0.00,0.00,32.37,11.11,33.50
4C,0.00,35.23,100.0,0.00,0.00,34.48,100.0,36.67
TOTAL,14.29,27.07,23.08,0.00,23.53,36.65,21.31,29.06
