PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
VETERAN'S COMM CTR,9.52,21.14,7.95,25.00,13.04,38.01,20.27,31.69
99999,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TOTAL,9.52,21.12,7.95,25.00,13.04,38.01,20.27,31.68
