PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
ALAMO,0.00,16.93,9.09,0.00,0.00,30.92,22.86,26.40
GLENWOOD,0.00,24.46,12.50,0.00,0.00,25.72,17.39,25.06
88888,0.00,0.00,0.00,0.00,0.00,12.50,0.00,8.33
TOTAL,0.00,19.50,10.53,0.00,0.00,28.62,20.34,25.78
