PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
COB,50.00,31.61,14.81,0.00,14.29,43.38,21.56,40.05
COL,14.29,0.00,0.00,0.00,0.00,38.42,22.22,36.68
COM,12.50,25.70,16.67,0.00,25.00,42.06,30.61,37.60
DAN,33.33,18.87,33.33,0.00,18.18,41.54,27.40,40.05
FOR,33.33,31.25,0.00,0.00,66.67,38.36,23.08,36.47
HAR,40.00,0.00,50.00,0.00,0.00,45.73,29.03,44.25
HUL,37.50,25.14,12.28,0.00,30.77,41.59,20.88,36.79
ILA,16.67,21.05,16.67,0.00,0.00,43.66,29.73,42.24
MIL,0.00,30.00,40.00,100.0,0.00,42.96,28.92,41.90
PAO,0.00,0.00,0.00,0.00,100.0,47.85,8.330,44.93
PIT,27.27,14.71,27.27,0.00,12.50,48.29,29.73,45.29
POC,0.00,44.74,20.00,0.00,66.67,39.97,16.67,38.54
TOTAL,24.05,26.77,19.29,20.00,27.03,42.82,24.75,39.96
