PRECINCT NAME,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
REDSTONE,1.00,58.00,63.00,0.00,5.00,7.00,0.00,0.00,0.00,0.00,19.00,12.00,0.00,5.00,8.00,0.00,717.0,655.0,0.00,113.0,107.0,1770.0
RANDOLPH,1.00,181.0,172.0,0.00,19.00,11.00,0.00,0.00,1.00,0.00,48.00,38.00,0.00,40.00,22.00,1.00,2346.0,2213.0,0.00,65.00,66.00,5224.0
NEWTOWN,0.00,48.00,59.00,0.00,6.00,3.00,0.00,0.00,0.00,0.00,8.00,14.00,0.00,5.00,4.00,1.00,964.0,901.0,0.00,27.00,26.00,2066.0
HARRISBURG,1.00,39.00,46.00,0.00,5.00,3.00,0.00,2.00,0.00,0.00,5.00,11.00,0.00,4.00,7.00,1.00,804.0,677.0,1.00,54.00,41.00,1701.0
CUNNINGHAM,1.00,24.00,23.00,0.00,6.00,1.00,0.00,0.00,0.00,0.00,10.00,9.00,0.00,4.00,3.00,1.00,352.0,342.0,0.00,10.00,9.00,795.0
MILLER,0.00,39.00,52.00,0.00,7.00,5.00,0.00,0.00,0.00,0.00,19.00,13.00,0.00,5.00,9.00,0.00,811.0,735.0,0.00,7.00,9.00,1711.0
WILSON,0.00,17.00,21.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,4.00,4.00,0.00,5.00,5.00,0.00,363.0,321.0,0.00,15.00,7.00,763.0
HOSCHTON,0.00,53.00,36.00,0.00,5.00,2.00,0.00,0.00,0.00,0.00,10.00,17.00,0.00,3.00,5.00,1.00,545.0,488.0,0.00,11.00,11.00,1187.0
TALMO,0.00,24.00,27.00,0.00,1.00,2.00,0.00,0.00,1.00,0.00,26.00,16.00,0.00,3.00,2.00,0.00,464.0,451.0,0.00,14.00,13.00,1044.0
CENTER,0.00,20.00,22.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,4.00,5.00,0.00,4.00,3.00,0.00,420.0,375.0,0.00,23.00,24.00,902.0
ATTICA,0.00,34.00,28.00,0.00,6.00,7.00,0.00,0.00,0.00,0.00,14.00,8.00,0.00,4.00,4.00,2.00,547.0,508.0,0.00,43.00,49.00,1254.0
PORTER,0.00,132.0,134.0,0.00,10.00,15.00,0.00,0.00,0.00,1.00,65.00,57.00,0.00,30.00,32.00,1.00,1607.0,1395.0,0.00,70.00,68.00,3617.0
88888,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,1.00,0.00,0.00,0.00,3.00
N JEFFERSON,1.00,165.0,182.0,0.00,6.00,8.00,0.00,2.00,1.00,0.00,69.00,71.00,0.00,38.00,25.00,0.00,2633.0,2304.0,0.00,136.0,104.0,5745.0
N MINISH,0.00,63.00,62.00,0.00,6.00,9.00,0.00,3.00,0.00,0.00,27.00,23.00,0.00,9.00,7.00,0.00,922.0,730.0,1.00,176.0,107.0,2145.0
S JEFFERSON,0.00,87.00,118.0,0.00,7.00,11.00,0.00,0.00,0.00,0.00,27.00,19.00,0.00,11.00,13.00,0.00,1498.0,1361.0,1.00,304.0,216.0,3673.0
S MINISH,0.00,89.00,92.00,0.00,4.00,6.00,0.00,1.00,1.00,0.00,28.00,26.00,0.00,10.00,9.00,2.00,1452.0,1185.0,0.00,162.0,115.0,3182.0
TOTAL,5.00,1073.0,1137.0,0.00,94.00,92.00,0.00,8.00,4.00,1.00,383.0,343.0,0.00,180.0,158.0,10.00,16447.0,14642.0,3.00,1230.0,972.0,36782.0
